city,timestamp,temperature,season
New York,2010-03-17,9.43171165553276,spring
New York,2010-03-18,14.82765635284854,spring
New York,2010-03-19,5.961117929896515,spring
New York,2010-03-20,13.56436161796414,spring
New York,2010-03-21,8.53750745395405,spring
New York,2010-03-22,9.86726821871103,spring
New York,2010-03-23,13.71364186175654,spring
New York,2010-03-24,8.732568007276434,spring
New York,2010-03-25,10.388054842319812,spring
New York,2010-03-26,-2.1321335781623763,spring
New York,2010-03-27,13.243957247515116,spring
New York,2010-03-28,15.446450628597276,spring
New York,2010-03-29,18.236492445373642,spring
New York,2010-03-30,9.133657165116414,spring
New York,2010-03-31,3.632206716246481,spring
New York,2010-04-01,9.019975248399,spring
New York,2010-04-02,8.05391862850413,spring
New York,2010-04-03,10.596028902632831,spring
New York,2010-04-04,8.556874631396726,spring
New York,2010-04-05,6.899679888178246,spring
New York,2010-04-06,12.410772380654258,spring
New York,2010-04-07,8.083793120445554,spring
New York,2010-04-08,3.0175116995944196,spring
New York,2010-04-09,16.55646568682358,spring
New York,2010-04-10,9.761631049489688,spring
New York,2010-04-11,8.39384235586064,spring
New York,2010-04-12,16.333033592349462,spring
New York,2010-04-13,12.284491389452414,spring
New York,2010-04-14,6.621489288349256,spring
New York,2010-04-15,4.079196034736066,spring
New York,2010-04-16,14.207663251492342,spring
New York,2010-04-17,11.582958106910374,spring
New York,2010-04-18,15.822362293898525,spring
New York,2010-04-19,8.145411473011443,spring
New York,2010-04-20,13.800126450881784,spring
New York,2010-04-21,14.27140104172506,spring
New York,2010-04-22,8.901191042254112,spring
New York,2010-04-23,13.31115470608313,spring
New York,2010-04-24,9.356130188244663,spring
New York,2010-04-25,6.4109236477492155,spring
New York,2010-04-26,8.777553480270303,spring
New York,2010-04-27,6.362871827300273,spring
New York,2010-04-28,9.414256602070349,spring
New York,2010-04-29,4.1064660237441055,spring
New York,2010-04-30,10.710657183059979,spring
New York,2010-05-01,9.774718240574668,spring
New York,2010-05-02,5.83119835253888,spring
New York,2010-05-03,13.447552970170175,spring
New York,2010-05-04,14.615344575831719,spring
New York,2010-05-05,-3.435946594630124,spring
New York,2010-05-06,12.347308287009477,spring
New York,2010-05-07,9.342408598116421,spring
New York,2010-05-08,14.687599537598274,spring
New York,2010-05-09,7.766153407487204,spring
New York,2010-05-10,19.450730654764772,spring
New York,2010-05-11,12.010262127134256,spring
New York,2010-05-12,13.68482748292239,spring
New York,2010-05-13,11.920825373651379,spring
New York,2010-05-14,8.88253749132068,spring
New York,2010-05-15,9.289950164136147,spring
New York,2010-05-16,15.867589945095496,spring
New York,2010-05-17,3.4405818269821173,spring
New York,2010-05-18,10.646356980546035,spring
New York,2010-05-19,7.868376098425211,spring
New York,2010-05-20,9.140525748698645,spring
New York,2010-05-21,6.553895494713933,spring
New York,2010-05-22,12.630878255181926,spring
New York,2010-05-23,4.971297900290594,spring
New York,2010-05-24,7.478268776090106,spring
New York,2010-05-25,8.325038099088138,spring
New York,2010-05-26,13.794269490295,spring
New York,2010-05-27,14.183860625100646,spring
New York,2010-05-28,5.416330167594328,spring
New York,2010-05-29,5.004846984809806,spring
New York,2010-05-30,13.085624133179701,spring
New York,2010-05-31,11.247616943725188,spring
New York,2010-06-01,15.73468008654947,summer
New York,2010-06-02,17.5661145606035,summer
New York,2010-06-03,26.66973844562486,summer
New York,2010-06-04,26.79562770963694,summer
New York,2010-06-05,15.912207512228036,summer
New York,2010-06-06,17.94217739587692,summer
New York,2010-06-07,24.596507381407722,summer
New York,2010-06-08,23.47880309911356,summer
New York,2010-06-09,28.070764046473556,summer
New York,2010-06-10,25.21993985971894,summer
New York,2010-06-11,20.991471177479852,summer
New York,2010-06-12,21.22324480074237,summer
New York,2010-06-13,20.024344336669945,summer
New York,2010-06-14,26.45455111206967,summer
New York,2010-06-15,21.878760684615763,summer
New York,2010-06-16,18.06868143672425,summer
New York,2010-06-17,23.217412359013775,summer
New York,2010-06-18,27.695137064732414,summer
New York,2010-06-19,21.89829331676683,summer
New York,2010-06-20,20.51168684505271,summer
New York,2010-06-21,18.912364073076798,summer
New York,2010-06-22,27.862217399266726,summer
New York,2010-06-23,19.0234332694743,summer
New York,2010-06-24,18.578602825358665,summer
New York,2010-06-25,19.067715104402552,summer
New York,2010-06-26,32.81884596181668,summer
New York,2010-06-27,16.84018079214396,summer
New York,2010-06-28,24.926788365796057,summer
New York,2010-06-29,20.172055035719744,summer
New York,2010-06-30,24.420142875013457,summer
New York,2010-07-01,29.523047769397305,summer
New York,2010-07-02,30.202689045186133,summer
New York,2010-07-03,15.60879563617219,summer
New York,2010-07-04,19.560452134686688,summer
New York,2010-07-05,25.386136457095454,summer
New York,2010-07-06,26.455920417829983,summer
New York,2010-07-07,25.817231896162067,summer
New York,2010-07-08,25.351067213451497,summer
New York,2010-07-09,29.72093094747235,summer
New York,2010-07-10,25.595055775490103,summer
New York,2010-07-11,29.361429651902704,summer
New York,2010-07-12,18.90245416757108,summer
New York,2010-07-13,26.469471453294407,summer
New York,2010-07-14,23.27086268695836,summer
New York,2010-07-15,33.57993936648042,summer
New York,2010-07-16,24.367059527964294,summer
New York,2010-07-17,20.549633133815014,summer
New York,2010-07-18,24.83855018153121,summer
New York,2010-07-19,28.42082416259324,summer
New York,2010-07-20,29.91278574929498,summer
New York,2010-07-21,28.654816556135756,summer
New York,2010-07-22,23.461377741807908,summer
New York,2010-07-23,21.01024952742845,summer
New York,2010-07-24,18.139658381585328,summer
New York,2010-07-25,22.284249116433063,summer
New York,2010-07-26,27.839714181592182,summer
New York,2010-07-27,29.582849862345757,summer
New York,2010-07-28,27.042438870892205,summer
New York,2010-07-29,25.502990048631837,summer
New York,2010-07-30,30.5343327085171,summer
New York,2010-07-31,37.10626088991871,summer
New York,2010-08-01,26.576640185202073,summer
New York,2010-08-02,28.628988538127686,summer
New York,2010-08-03,23.809239069420013,summer
New York,2010-08-04,32.020942735634314,summer
New York,2010-08-05,23.102001358334558,summer
New York,2010-08-06,36.801873231335456,summer
New York,2010-08-07,24.405212017329013,summer
New York,2010-08-08,27.733624672091814,summer
New York,2010-08-09,25.225713825446455,summer
New York,2010-08-10,24.846623099512644,summer
New York,2010-08-11,25.224387344427914,summer
New York,2010-08-12,31.78017487743677,summer
New York,2010-08-13,30.938196471295605,summer
New York,2010-08-14,27.463075080577966,summer
New York,2010-08-15,21.86803567558384,summer
New York,2010-08-16,30.555716509597346,summer
New York,2010-08-17,21.16540072090762,summer
New York,2010-08-18,16.141475817249543,summer
New York,2010-08-19,28.675900112216922,summer
New York,2010-08-20,27.55186824643319,summer
New York,2010-08-21,24.196805837902314,summer
New York,2010-08-22,24.897096890596472,summer
New York,2010-08-23,22.509111923762163,summer
New York,2010-08-24,21.536112629986878,summer
New York,2010-08-25,28.15971545715421,summer
New York,2010-08-26,26.178778983044698,summer
New York,2010-08-27,23.61038931452184,summer
New York,2010-08-28,26.24930754682634,summer
New York,2010-08-29,28.874950901960187,summer
New York,2010-08-30,24.081306745025877,summer
New York,2010-08-31,29.825114972141066,summer
New York,2010-09-01,16.331601037052653,autumn
New York,2010-09-02,7.4825359616409255,autumn
New York,2010-09-03,12.403403834173119,autumn
New York,2010-09-04,20.51200102042683,autumn
New York,2010-09-05,17.009228920445395,autumn
New York,2010-09-06,7.026468182742813,autumn
New York,2010-09-07,13.78977765331457,autumn
New York,2010-09-08,9.101281063940858,autumn
New York,2010-09-09,13.23535018628302,autumn
New York,2010-09-10,24.048281699216375,autumn
New York,2010-09-11,17.688596894148528,autumn
New York,2010-09-12,15.543617332820883,autumn
New York,2010-09-13,18.0094584295809,autumn
New York,2010-09-14,12.191314120972502,autumn
New York,2010-09-15,8.728117632029495,autumn
New York,2010-09-16,10.874758998703804,autumn
New York,2010-09-17,15.163722464115798,autumn
New York,2010-09-18,12.682494579612875,autumn
New York,2010-09-19,18.293623516757336,autumn
New York,2010-09-20,10.270223819755559,autumn
New York,2010-09-21,11.054661253262674,autumn
New York,2010-09-22,10.446703304119103,autumn
New York,2010-09-23,5.885654858990614,autumn
New York,2010-09-24,19.324071478737743,autumn
New York,2010-09-25,22.103329489597407,autumn
New York,2010-09-26,2.718063706121285,autumn
New York,2010-09-27,13.467805639328127,autumn
New York,2010-09-28,10.8242834857645,autumn
New York,2010-09-29,15.185220533783088,autumn
New York,2010-09-30,18.579658897756527,autumn
New York,2010-10-01,11.116781110326196,autumn
New York,2010-10-02,12.274298083392246,autumn
New York,2010-10-03,7.3181702216294084,autumn
New York,2010-10-04,13.803679280602651,autumn
New York,2010-10-05,18.320936742849497,autumn
New York,2010-10-06,8.602221561183852,autumn
New York,2010-10-07,8.601495117845076,autumn
New York,2010-10-08,15.968434776793119,autumn
New York,2010-10-09,23.998521038974275,autumn
New York,2010-10-10,19.97914568508127,autumn
New York,2010-10-11,21.32392792264649,autumn
New York,2010-10-12,13.158218584441052,autumn
New York,2010-10-13,20.406595820326373,autumn
New York,2010-10-14,13.61195133067702,autumn
New York,2010-10-15,12.076086406614163,autumn
New York,2010-10-16,21.06397181371746,autumn
New York,2010-10-17,18.579916258868373,autumn
New York,2010-10-18,21.492353725540728,autumn
New York,2010-10-19,22.632742319166333,autumn
New York,2010-10-20,19.732067693150448,autumn
New York,2010-10-21,17.240421801486775,autumn
New York,2010-10-22,20.31259185657552,autumn
New York,2010-10-23,17.334990901423883,autumn
New York,2010-10-24,14.165583762893885,autumn
New York,2010-10-25,17.626234534008326,autumn
New York,2010-10-26,13.037027861371325,autumn
New York,2010-10-27,13.298823484450386,autumn
New York,2010-10-28,13.084982824614551,autumn
New York,2010-10-29,20.211686629999484,autumn
New York,2010-10-30,4.7401685993866,autumn
New York,2010-10-31,16.79495967897958,autumn
New York,2010-11-01,13.472428026620388,autumn
New York,2010-11-02,16.804214521939052,autumn
New York,2010-11-03,26.10534867047844,autumn
New York,2010-11-04,9.309551241883705,autumn
New York,2010-11-05,15.537654080949503,autumn
New York,2010-11-06,13.111654547920647,autumn
New York,2010-11-07,19.101439812744932,autumn
New York,2010-11-08,18.97923541318147,autumn
New York,2010-11-09,22.680728332509,autumn
New York,2010-11-10,18.369484864057732,autumn
New York,2010-11-11,22.399319960020733,autumn
New York,2010-11-12,19.872838388497176,autumn
New York,2010-11-13,9.13564789271771,autumn
New York,2010-11-14,18.25459002284018,autumn
New York,2010-11-15,13.969458205110378,autumn
New York,2010-11-16,8.753081161411497,autumn
New York,2010-11-17,10.177717009945805,autumn
New York,2010-11-18,18.842084681552965,autumn
New York,2010-11-19,18.534630705529153,autumn
New York,2010-11-20,16.782599136766095,autumn
New York,2010-11-21,17.951208024894804,autumn
New York,2010-11-22,17.861533973381924,autumn
New York,2010-11-23,19.79077774081223,autumn
New York,2010-11-24,16.153155911037533,autumn
New York,2010-11-25,15.205734954378249,autumn
New York,2010-11-26,6.583406371642841,autumn
New York,2010-11-27,15.290931553683116,autumn
New York,2010-11-28,9.169043861326163,autumn
New York,2010-11-29,13.551410432283612,autumn
New York,2010-11-30,18.341670999352512,autumn
New York,2010-12-01,2.640399946200822,winter
New York,2010-12-02,0.9610054204436411,winter
New York,2010-12-03,-4.083712572560146,winter
New York,2010-12-04,0.6393173143715245,winter
New York,2010-12-05,3.5563103452869345,winter
New York,2010-12-06,7.441324026132588,winter
New York,2010-12-07,6.550623825210299,winter
New York,2010-12-08,4.057698185049995,winter
New York,2010-12-09,-3.2740621303483013,winter
New York,2010-12-10,4.634674814275252,winter
New York,2010-12-11,-1.7473589929838753,winter
New York,2010-12-12,5.156929044523065,winter
New York,2010-12-13,-0.1789086649985615,winter
New York,2010-12-14,-2.580633778005131,winter
New York,2010-12-15,3.7215457253855817,winter
New York,2010-12-16,0.9484707870136256,winter
New York,2010-12-17,2.033503900192844,winter
New York,2010-12-18,3.602426036170345,winter
New York,2010-12-19,-5.9369392659608895,winter
New York,2010-12-20,5.379267229890799,winter
New York,2010-12-21,6.071295666338986,winter
New York,2010-12-22,-4.92768980341163,winter
New York,2010-12-23,-2.580209730039775,winter
New York,2010-12-24,-8.722398812686556,winter
New York,2010-12-25,1.6041803807530184,winter
New York,2010-12-26,-6.810819542905747,winter
New York,2010-12-27,3.3518657656015054,winter
New York,2010-12-28,3.6119903701797056,winter
New York,2010-12-29,-3.323625100804505,winter
New York,2010-12-30,-3.940496456588924,winter
New York,2010-12-31,-9.908090241812511,winter
New York,2011-01-01,4.560940989322689,winter
New York,2011-01-02,5.604124918893807,winter
New York,2011-01-03,-2.4052406411237452,winter
New York,2011-01-04,-4.2823198732477525,winter
New York,2011-01-05,1.4474023496887916,winter
New York,2011-01-06,5.200899358215904,winter
New York,2011-01-07,5.070288158104166,winter
New York,2011-01-08,-3.306562238502397,winter
New York,2011-01-09,-6.957844209345931,winter
New York,2011-01-10,3.493477614765368,winter
New York,2011-01-11,5.134745357860924,winter
New York,2011-01-12,-5.805253024087577,winter
New York,2011-01-13,-0.39014083697858715,winter
New York,2011-01-14,7.502988858150199,winter
New York,2011-01-15,-6.290130779783432,winter
New York,2011-01-16,-0.8759877324130677,winter
New York,2011-01-17,5.212829489512885,winter
New York,2011-01-18,-1.2559403357815924,winter
New York,2011-01-19,-0.9638415061847729,winter
New York,2011-01-20,-1.7238845644589316,winter
New York,2011-01-21,3.145327585922995,winter
New York,2011-01-22,4.38983789769246,winter
New York,2011-01-23,12.47404460186188,winter
New York,2011-01-24,-1.2960229895633437,winter
New York,2011-01-25,1.6121607197140149,winter
New York,2011-01-26,-4.415783861661951,winter
New York,2011-01-27,-1.5568048554607585,winter
New York,2011-01-28,0.31594244224527923,winter
New York,2011-01-29,4.134054371577275,winter
New York,2011-01-30,-0.02446031980144918,winter
New York,2011-01-31,7.611914014026484,winter
New York,2011-02-01,-4.411818401642388,winter
New York,2011-02-02,7.176361765295035,winter
New York,2011-02-03,-8.343214696105889,winter
New York,2011-02-04,2.0178561600984675,winter
New York,2011-02-05,1.364164119172941,winter
New York,2011-02-06,-5.222818930488197,winter
New York,2011-02-07,0.9929024270808748,winter
New York,2011-02-08,1.8792122862855902,winter
New York,2011-02-09,4.806491486206575,winter
New York,2011-02-10,4.829626898232049,winter
New York,2011-02-11,0.4324578360436129,winter
New York,2011-02-12,8.540186304743937,winter
New York,2011-02-13,4.886429996385478,winter
New York,2011-02-14,-6.834147695810148,winter
New York,2011-02-15,-1.8704262395272275,winter
New York,2011-02-16,0.935998851757305,winter
New York,2011-02-17,-2.6566552824159197,winter
New York,2011-02-18,-10.96130700397749,winter
New York,2011-02-19,1.6040924669776122,winter
New York,2011-02-20,-3.8929378771799907,winter
New York,2011-02-21,-7.103764210608738,winter
New York,2011-02-22,-1.311689988679907,winter
New York,2011-02-23,-5.802628231421986,winter
New York,2011-02-24,-5.449794916049938,winter
New York,2011-02-25,-2.643061582406574,winter
New York,2011-02-26,-3.887653035198268,winter
New York,2011-02-27,-0.9329947593069254,winter
New York,2011-02-28,1.6120458713536392,winter
New York,2011-03-01,19.732138026978486,spring
New York,2011-03-02,11.232742336647156,spring
New York,2011-03-03,15.298186189319324,spring
New York,2011-03-04,8.397219701375988,spring
New York,2011-03-05,1.8086387653008185,spring
New York,2011-03-06,2.0279923640134525,spring
New York,2011-03-07,7.776721316133248,spring
New York,2011-03-08,12.331816347970628,spring
New York,2011-03-09,8.25685314613668,spring
New York,2011-03-10,13.04888109307376,spring
New York,2011-03-11,14.68227235635761,spring
New York,2011-03-12,8.461866402815923,spring
New York,2011-03-13,1.526688251007208,spring
New York,2011-03-14,11.325648015274158,spring
New York,2011-03-15,14.051019636101453,spring
New York,2011-03-16,1.2130625302137599,spring
New York,2011-03-17,16.210602059199527,spring
New York,2011-03-18,8.581191649454816,spring
New York,2011-03-19,12.856217104803495,spring
New York,2011-03-20,15.788276771437417,spring
New York,2011-03-21,8.74753086568711,spring
New York,2011-03-22,18.271479803719828,spring
New York,2011-03-23,8.080256965652005,spring
New York,2011-03-24,7.3807252894443875,spring
New York,2011-03-25,6.762987312516156,spring
New York,2011-03-26,7.529305125560322,spring
New York,2011-03-27,15.802609895764268,spring
New York,2011-03-28,7.9891450991237445,spring
New York,2011-03-29,9.291965628754227,spring
New York,2011-03-30,7.245352731499795,spring
New York,2011-03-31,8.805898251302521,spring
New York,2011-04-01,21.556120060125952,spring
New York,2011-04-02,2.6656940247701533,spring
New York,2011-04-03,12.556379455042784,spring
New York,2011-04-04,17.592582632117455,spring
New York,2011-04-05,10.809789945378576,spring
New York,2011-04-06,12.28154400997548,spring
New York,2011-04-07,2.551023523678378,spring
New York,2011-04-08,3.401237860740771,spring
New York,2011-04-09,10.540575023928252,spring
New York,2011-04-10,-2.2574801862020006,spring
New York,2011-04-11,13.894271911079391,spring
New York,2011-04-12,10.521614416568358,spring
New York,2011-04-13,14.404168931080061,spring
New York,2011-04-14,17.509266644584223,spring
New York,2011-04-15,2.7793244657828975,spring
New York,2011-04-16,12.595977827654917,spring
New York,2011-04-17,11.735015321856208,spring
New York,2011-04-18,8.141521616358183,spring
New York,2011-04-19,12.167210204180007,spring
New York,2011-04-20,12.248982615192334,spring
New York,2011-04-21,14.921940676520464,spring
New York,2011-04-22,13.140753372720939,spring
New York,2011-04-23,3.3339193472818387,spring
New York,2011-04-24,16.976522380189138,spring
New York,2011-04-25,11.370649260682713,spring
New York,2011-04-26,7.9413158018633645,spring
New York,2011-04-27,8.830381125674629,spring
New York,2011-04-28,19.424641608598378,spring
New York,2011-04-29,13.142045269265527,spring
New York,2011-04-30,15.080366737934321,spring
New York,2011-05-01,14.886633904954987,spring
New York,2011-05-02,5.692700650189478,spring
New York,2011-05-03,6.671910986397865,spring
New York,2011-05-04,6.173877849806129,spring
New York,2011-05-05,9.042057664722904,spring
New York,2011-05-06,10.797310081980985,spring
New York,2011-05-07,12.937118985124059,spring
New York,2011-05-08,10.460705474735606,spring
New York,2011-05-09,1.7521715550172061,spring
New York,2011-05-10,5.722074267127053,spring
New York,2011-05-11,15.814890613411364,spring
New York,2011-05-12,11.869203229886729,spring
New York,2011-05-13,2.3021842788134164,spring
New York,2011-05-14,-2.157278782691641,spring
New York,2011-05-15,12.388539643052338,spring
New York,2011-05-16,3.908191119652783,spring
New York,2011-05-17,11.099355763595758,spring
New York,2011-05-18,9.445451448638893,spring
New York,2011-05-19,6.903632039023859,spring
New York,2011-05-20,6.355206995555895,spring
New York,2011-05-21,9.62270979240669,spring
New York,2011-05-22,6.954216643778642,spring
New York,2011-05-23,15.225035982483497,spring
New York,2011-05-24,0.58245938090732,spring
New York,2011-05-25,5.821206907574034,spring
New York,2011-05-26,15.089425868102428,spring
New York,2011-05-27,21.145413419337054,spring
New York,2011-05-28,10.390162844254608,spring
New York,2011-05-29,4.7675358107763195,spring
New York,2011-05-30,10.084703016601042,spring
New York,2011-05-31,9.085393162838315,spring
New York,2011-06-01,24.082845395602558,summer
New York,2011-06-02,21.57141726357928,summer
New York,2011-06-03,34.343939376925164,summer
New York,2011-06-04,25.154247273765954,summer
New York,2011-06-05,24.333198566054048,summer
New York,2011-06-06,25.03303345095656,summer
New York,2011-06-07,34.3349423615093,summer
New York,2011-06-08,24.418373280842363,summer
New York,2011-06-09,20.86271167392097,summer
New York,2011-06-10,34.82652944678101,summer
New York,2011-06-11,25.43838523846536,summer
New York,2011-06-12,21.236269225961355,summer
New York,2011-06-13,23.244292107130303,summer
New York,2011-06-14,22.915338780227692,summer
New York,2011-06-15,23.27055356093209,summer
New York,2011-06-16,24.4554961629126,summer
New York,2011-06-17,21.7272421783947,summer
New York,2011-06-18,23.250028957558687,summer
New York,2011-06-19,22.455702406502454,summer
New York,2011-06-20,21.764060977099447,summer
New York,2011-06-21,31.07740140971865,summer
New York,2011-06-22,20.30745456514215,summer
New York,2011-06-23,24.826391533649918,summer
New York,2011-06-24,19.67454299221748,summer
New York,2011-06-25,22.220566167551393,summer
New York,2011-06-26,26.767895618469012,summer
New York,2011-06-27,16.773108989694393,summer
New York,2011-06-28,23.233578849824823,summer
New York,2011-06-29,26.419116794451803,summer
New York,2011-06-30,12.22841721392285,summer
New York,2011-07-01,33.991074924629174,summer
New York,2011-07-02,19.768624820664517,summer
New York,2011-07-03,27.670052550696248,summer
New York,2011-07-04,24.179439787257085,summer
New York,2011-07-05,25.30662581684676,summer
New York,2011-07-06,19.67746642918353,summer
New York,2011-07-07,30.722010652886546,summer
New York,2011-07-08,26.50959817858304,summer
New York,2011-07-09,24.047548083560375,summer
New York,2011-07-10,21.739240482839698,summer
New York,2011-07-11,29.148338721791006,summer
New York,2011-07-12,16.727792900949247,summer
New York,2011-07-13,29.560443113810024,summer
New York,2011-07-14,21.656128632975914,summer
New York,2011-07-15,13.87203281588267,summer
New York,2011-07-16,24.865349056907487,summer
New York,2011-07-17,30.695907839666596,summer
New York,2011-07-18,24.57784493811367,summer
New York,2011-07-19,26.412299480482986,summer
New York,2011-07-20,13.929076981435593,summer
New York,2011-07-21,22.64437660978767,summer
New York,2011-07-22,19.09264818676529,summer
New York,2011-07-23,27.74836864420852,summer
New York,2011-07-24,23.371951438540698,summer
New York,2011-07-25,17.946155658999974,summer
New York,2011-07-26,32.770801448750674,summer
New York,2011-07-27,39.53565010006956,summer
New York,2011-07-28,23.29201453978529,summer
New York,2011-07-29,21.292343524609652,summer
New York,2011-07-30,31.78389546067357,summer
New York,2011-07-31,15.943627062895871,summer
New York,2011-08-01,20.770380732369333,summer
New York,2011-08-02,20.558375708575596,summer
New York,2011-08-03,18.65230580786057,summer
New York,2011-08-04,24.288816305826508,summer
New York,2011-08-05,30.600631002375525,summer
New York,2011-08-06,24.787470218892377,summer
New York,2011-08-07,18.954047156458415,summer
New York,2011-08-08,22.820520941805036,summer
New York,2011-08-09,20.882301403441822,summer
New York,2011-08-10,25.614663713192492,summer
New York,2011-08-11,19.73531546914042,summer
New York,2011-08-12,20.86409874961489,summer
New York,2011-08-13,33.62305387531373,summer
New York,2011-08-14,21.57550392007971,summer
New York,2011-08-15,20.112990302675833,summer
New York,2011-08-16,23.337307816357843,summer
New York,2011-08-17,21.723585747175175,summer
New York,2011-08-18,13.946262797844998,summer
New York,2011-08-19,24.468175269861742,summer
New York,2011-08-20,20.560256028571153,summer
New York,2011-08-21,19.65001823453792,summer
New York,2011-08-22,30.419519819431216,summer
New York,2011-08-23,34.68446752460644,summer
New York,2011-08-24,21.732058088282784,summer
New York,2011-08-25,25.85666540646911,summer
New York,2011-08-26,32.61270257516484,summer
New York,2011-08-27,24.193734439272156,summer
New York,2011-08-28,35.3332689974459,summer
New York,2011-08-29,25.780234593489944,summer
New York,2011-08-30,25.324691623199982,summer
New York,2011-08-31,34.47641331643831,summer
New York,2011-09-01,19.32258216296482,autumn
New York,2011-09-02,11.691409749984318,autumn
New York,2011-09-03,14.37466883154154,autumn
New York,2011-09-04,21.150048233290853,autumn
New York,2011-09-05,15.485374388735766,autumn
New York,2011-09-06,20.62519110979276,autumn
New York,2011-09-07,17.898903623750677,autumn
New York,2011-09-08,14.867693555104541,autumn
New York,2011-09-09,12.719078092493234,autumn
New York,2011-09-10,22.068781754148567,autumn
New York,2011-09-11,4.641018164097073,autumn
New York,2011-09-12,9.174967041919254,autumn
New York,2011-09-13,18.352217483803216,autumn
New York,2011-09-14,6.63747411763403,autumn
New York,2011-09-15,17.017869674558842,autumn
New York,2011-09-16,7.012159248596247,autumn
New York,2011-09-17,19.315696998398664,autumn
New York,2011-09-18,14.592605832840489,autumn
New York,2011-09-19,11.849593788689189,autumn
New York,2011-09-20,13.051768681823496,autumn
New York,2011-09-21,13.73173837729959,autumn
New York,2011-09-22,18.4993121994185,autumn
New York,2011-09-23,13.20908859717849,autumn
New York,2011-09-24,14.216818688696007,autumn
New York,2011-09-25,23.320766908700556,autumn
New York,2011-09-26,12.583095884551172,autumn
New York,2011-09-27,17.921722318725674,autumn
New York,2011-09-28,12.836348943552935,autumn
New York,2011-09-29,17.076764387124054,autumn
New York,2011-09-30,12.66016857971583,autumn
New York,2011-10-01,15.953017216384596,autumn
New York,2011-10-02,15.006897233243029,autumn
New York,2011-10-03,18.697805193726005,autumn
New York,2011-10-04,9.958132046671967,autumn
New York,2011-10-05,13.867676329553872,autumn
New York,2011-10-06,1.390889060694608,autumn
New York,2011-10-07,17.05386320133474,autumn
New York,2011-10-08,15.482553193023403,autumn
New York,2011-10-09,12.348355174960707,autumn
New York,2011-10-10,6.18570544398824,autumn
New York,2011-10-11,15.601295979866581,autumn
New York,2011-10-12,12.845006000376495,autumn
New York,2011-10-13,5.52687342629028,autumn
